"0","踏切を通過しようとするときは、まず踏切の直前（停止線があるときは、その直前）で一時停止をし、自分の目で直接左右の安全を確かめれば十分である。",""
"0","エンジンを切った二輪車に乗って坂道を下る場合は、路側帯を通行してもよい。",""
"0","二輪車で走行中、エンジンの回転数が上がり、下がらなくなったときは、半クラッチのまま運転を継続するとよい。",""
"0","歩行者や自転車のそばを通るときは、安全な間隔があっても、必ず徐行しなければならない。",""
"0","車は、道路状態やほかの交通に関係なく、道路の中央（中央線があるときは、その中央線）から右の部分にはみ出して通行することは禁止されている。",""
"0","ぬかるみや砂利道などで車輪が空回りした場合、すべり止めなどを使わずにギアをローに入れ、一気に加速するとよい。",""
"0","二輪車を安全に急停止させるためには、前輪ブレーキは補助的に使い、後輪ブレーキをできるだけ強く踏むとよい。",""
"0","速度を変化させながら走行するとスリップしたりハンドルを取られたりするおそれがあります。スロットルで速度を一定に保ちながら通行します。",""
"0","横断歩道のない道路を横断している歩行者があるときは、その歩行者の横断を妨げてもやむを得ない。",""
"0","普通自動二輪車は機動性が高いので、右折するときは、左車線からできるだけ短い区間で一気に中央線寄りに進路を変えた方がよい。（環状交差点を除く）",""
"0","住宅街を走行中、見通しの悪い路地に近づいてきたので、警音器を鳴らして通過した。",""
"0","交通事故の責任は、事故を起こした運転者だけに責任があるので、不用意に車を貸した所有者には全くない。",""
"0","交差点（環状交差点を除く）で右折しようとするとき、反対方向から直進してくる二輪車がある場合は、自分の車に優先権があるので先に右折することができる。",""
"0","車を運転する場合、交通規則を守ることは道路を安全に通行するための基本であるが、事故を起こさない自信があれば必ずしも守る必要はない。",""
"0","前方の道路上に通園バスが非常点滅表示灯をつけて停車していたが、すぐにこどもが飛び出すことはないと思い、徐行せずそのそばをそのままの速度で通過した。",""
"0","緊急自動車が交差点に接近してきたが、進行方向の交差点の信号が青を表示していたので、そのまま進路をゆずらずに交差点内に進入した。",""
"0","二輪車は、車体を傾けると自然に曲がるので、どのようなカーブでも速度を落とす必要はない。",""
"0","横断歩道のないところでは、横断する歩行者より車の方が優先である。",""
"0","踏切では、安全確認のため踏切の直前（停止線があるときは、その停止線の直前）で一時停止をしなければならないが、見通しのよい踏切では徐行して通過することができる。",""
"0","車に重い荷物を積んでいるときは、荷物の重みでブレーキのききがよくなり、制動距離が短くなる。",""
"0","暑い季節に二輪車を運転するときは、体の露出部分の多い方が疲労が少なく、安全運転につながる。",""
"0","この標識は、追越しのための右側部分はみ出し通行禁止区間の始まりを示している。 ","https://mantensama.jp/school/manten/image/A314-106.gif?1585049637"
"0","車を運転中、同じ方向に進行しながら進路を左方に変えるときの合図の時期は、ハンドルを切り始めようとするときである。",""
"0","運転中は視点を一点に注視するよりは、ぼんやりと全体を見た方がよい。",""
"0","車で走行中、横断歩道に明らかに人がいない場合でも、横断歩道に近づいたときは徐行か一時停止をする。",""
"0","こどもがひとりで歩いているそばを通るときは、徐行するだけではなく必ず一時停止をする。",""
"0","フットブレーキが故障したときはすべてのブレーキがきかなくなるので、ハンドブレーキを使っても効果はない。",""
"0","夜間、道路に駐停車するときは、道路照明などにより、50メートル後方から見える場所であっても、必ず非常点滅表示灯、駐車灯または尾灯をつけなければならない。",""
"0","加速車線から本線車道に合流するため待っていたが、切れ目がなかったので路肩の部分を走行して合流した。",""
"0","二輪車でカーブを曲がるときは、カーブに入るときにクラッチを切り、カーブの後半でギアチェンジして加速するとよい。",""
"0","貨物自動車の積載重量は、自動車検査証に記載されている最大積載量の1割増しまでである。",""
"0","高速道路の料金所のゲート近くでは、なるべく早く通過するため、すいている場所を選び、ひんぱんに進路変更するとよい。",""
"0","二輪車のチェーンの点検は、センタースタンドを立てた状態で、チェーンの中央部を指で押してみて、張り過ぎているくらいがちょうどよい。",""
"0","前方の交差点で直進すべきところを、誤って左折の合図を出したが、そのまま方向指示器を消さずに直進した。",""
"0","車が荷物の積みおろしのために継続して停止する場合は、すべて駐車とみなされる。",""
"0","高速道路の方向を間違えたため、中央分離帯の切れ目があったので、そこで転回をした。",""
"0","高速道路を通行するときは、非常信号用具や停止表示器材を車に積んでおくが、一般道路では用意しなくてもよい。",""
"0","視力は、明るいところから急に暗いところに入ると低下するが、暗いところから明るいところに出るときは変わらない。",""
"0","二輪車の正しい乗車姿勢は、ステップに土踏まずを乗せ、左足のつま先をチェンジペダルの下に置き、いつでも操作しやすいようにする。",""
"0","オートマチック車のエンジン始動直後やエアコン作動時はエンジンの回転数が高くなるが、自動調整されているので急発進する危険はない。",""
"0","シートベルトの腰ベルトは、腹部にかかるようにゆるく締めるとよい。",""
"0","二輪車の前輪ブレーキをかけると転倒するおそれがあるので、前輪ブレーキは、急停止のときだけ使うようにする。",""
"0","道路で、交通巡視員が手信号による交通整理を行なっていたが、警察官ではないので、その手信号には従わなかった。",""
"0","二輪車を選ぶときに、その二輪車にまたがったとき、両足のつま先が地面に届かなかったが、大型の方が安定するので、大型のものを選ぶことにした。",""
"0","夜間は視界が悪く、視線は遠くに向きやすいので、できるだけ車のすぐ前に集中して運転するとよい。",""
"0","他人の車を借りて運転するときは、自分の車ではないので自動車検査証の有効期限が切れていたり、強制保険に加入していなかったとしても、問題はない。",""
"0","摩擦の力や遠心力など走行中に働く自然の力の知識については、二輪車を運転する上で直接必要ではない。",""
